.id,date,name,variable,value
taxize_,2013-01-31,SChamberlain,additions,12
taxize_,2012-09-01,EDiLD,additions,1
taxize_,2012-12-25,EDiLD,additions,14
taxize_,2013-01-11,EDiLD,additions,13
taxize_,2013-01-11,EDiLD,additions,1
taxize_,2012-03-23,SChamberlain,additions,27
taxize_,2012-10-30,SChamberlain,additions,52
taxize_,2012-09-11,EDiLD,additions,645
taxize_,2012-12-04,EDiLD,additions,12
taxize_,2012-09-04,SChamberlain,additions,59
taxize_,2012-09-05,SChamberlain,additions,544
taxize_,2012-12-04,EDiLD,additions,2
taxize_,2012-08-31,EDiLD,additions,1
taxize_,2012-12-04,EDiLD,additions,50
taxize_,2012-06-26,SChamberlain,additions,150
taxize_,2012-12-02,SChamberlain,additions,8
taxize_,2012-10-17,EDiLD,additions,3
taxize_,2012-12-25,EDiLD,additions,6
taxize_,2012-12-25,EDiLD,additions,9
taxize_,2012-10-17,EDiLD,additions,8
taxize_,2012-12-04,SChamberlain,additions,11
taxize_,2011-05-23,SChamberlain,additions,1
taxize_,2012-12-25,EDiLD,additions,9
taxize_,2013-02-19,SChamberlain,additions,17
taxize_,2012-12-01,SChamberlain,additions,1
taxize_,2011-10-13,SChamberlain,additions,12
taxize_,2013-01-11,EDiLD,additions,25
taxize_,2012-09-01,SChamberlain,additions,33
taxize_,2012-09-01,SChamberlain,additions,6
taxize_,2012-09-04,EDiLD,additions,4
taxize_,2011-12-31,SChamberlain,additions,777
taxize_,2012-10-18,SChamberlain,additions,22
taxize_,2012-09-29,SChamberlain,additions,96
taxize_,2013-01-19,EDiLD,additions,11
taxize_,2012-10-23,SChamberlain,additions,44
taxize_,2011-08-27,cboettig,additions,50
taxize_,2012-12-12,whoknowshit,additions,61
taxize_,2013-01-21,EDiLD,additions,1
taxize_,2013-02-23,EDiLD,additions,1
taxize_,2013-01-03,SChamberlain,additions,412
taxize_,2012-10-18,SChamberlain,additions,7
taxize_,2012-09-01,SChamberlain,additions,33
taxize_,2012-12-07,SChamberlain,additions,7
taxize_,2012-09-04,EDiLD,additions,32
taxize_,2012-09-04,SChamberlain,additions,107
taxize_,2012-10-31,SChamberlain,additions,72
taxize_,2012-09-04,EDiLD,additions,1
taxize_,2013-02-24,EDiLD,additions,11
taxize_,2013-01-30,SChamberlain,additions,82
taxize_,2013-02-12,SChamberlain,additions,85
taxize_,2012-12-07,SChamberlain,additions,16
taxize_,2012-09-15,SChamberlain,additions,8
taxize_,2012-07-21,SChamberlain,additions,125
taxize_,2012-11-28,EDiLD,additions,1
taxize_,2013-01-11,EDiLD,additions,17
taxize_,2013-01-15,EDiLD,additions,27
taxize_,2012-09-11,EDiLD,additions,8
taxize_,2013-02-23,EDiLD,additions,95
taxize_,2012-10-17,EDiLD,additions,8
taxize_,2012-12-25,EDiLD,additions,0
taxize_,2012-09-11,EDiLD,additions,33
taxize_,2011-10-13,SChamberlain,additions,29
taxize_,2012-03-24,SChamberlain,additions,17
taxize_,2013-02-04,SChamberlain,additions,13
taxize_,2011-06-07,SChamberlain,additions,0
taxize_,2013-01-30,SChamberlain,additions,1573
taxize_,2013-01-03,SChamberlain,additions,176
taxize_,2012-12-12,EDiLD,additions,20
taxize_,2012-10-17,EDiLD,additions,4
taxize_,2012-03-23,SChamberlain,additions,8
taxize_,2011-05-23,SChamberlain,additions,49
taxize_,2013-01-31,SChamberlain,additions,470
taxize_,2013-02-23,EDiLD,additions,95
taxize_,2013-01-19,EDiLD,additions,11
taxize_,2012-08-08,SChamberlain,additions,0
taxize_,2012-10-30,SChamberlain,additions,52
taxize_,2011-06-28,SChamberlain,additions,7
taxize_,2011-09-11,SChamberlain,additions,51
taxize_,2012-10-31,SChamberlain,additions,163
taxize_,2012-12-12,EDiLD,additions,71
taxize_,2011-06-03,SChamberlain,additions,115
taxize_,2012-10-22,EDiLD,additions,3
taxize_,2013-01-11,EDiLD,additions,6
taxize_,2012-12-02,SChamberlain,additions,282
taxize_,2012-09-07,SChamberlain,additions,1
taxize_,2011-06-15,SChamberlain,additions,95
taxize_,2011-06-27,SChamberlain,additions,236
taxize_,2013-02-24,EDiLD,additions,11
taxize_,2012-10-22,EDiLD,additions,2
taxize_,2012-12-25,EDiLD,additions,10
taxize_,2013-01-09,EDiLD,additions,15
taxize_,2012-12-25,EDiLD,additions,14
taxize_,2012-09-04,EDiLD,additions,1
taxize_,2012-10-22,EDiLD,additions,1
taxize_,2012-12-07,SChamberlain,additions,0
taxize_,2012-09-13,EDiLD,additions,14
taxize_,2012-04-30,SChamberlain,additions,244
taxize_,2012-12-09,SChamberlain,additions,886
taxize_,2012-12-12,EDiLD,additions,0
taxize_,2012-09-11,EDiLD,additions,1
taxize_,2012-11-29,EDiLD,additions,8
taxize_,2013-01-31,SChamberlain,additions,10
taxize_,2012-06-26,SChamberlain,additions,14
taxize_,2013-01-09,EDiLD,additions,42
taxize_,2012-08-29,SChamberlain,additions,0
taxize_,2012-10-16,SChamberlain,additions,41
taxize_,2013-01-11,EDiLD,additions,43
taxize_,2013-02-23,EDiLD,additions,21
taxize_,2012-10-17,EDiLD,additions,9
taxize_,2012-09-11,EDiLD,additions,124
taxize_,2013-01-09,EDiLD,additions,6
taxize_,2012-08-28,EDiLD,additions,6
taxize_,2013-01-11,EDiLD,additions,1
taxize_,2013-01-09,EDiLD,additions,16
taxize_,2012-10-22,SChamberlain,additions,4
taxize_,2012-09-04,EDiLD,additions,0
taxize_,2012-12-04,EDiLD,additions,51
taxize_,2012-10-17,EDiLD,additions,3
taxize_,2013-01-19,EDiLD,additions,16
taxize_,2013-01-11,EDiLD,additions,6
taxize_,2012-07-12,SChamberlain,additions,1
taxize_,2013-01-11,EDiLD,additions,13
taxize_,2012-08-29,EDiLD,additions,27
taxize_,2013-01-11,EDiLD,additions,6
taxize_,2012-12-12,EDiLD,additions,94
taxize_,2013-01-29,SChamberlain,additions,10
taxize_,2012-09-11,SChamberlain,additions,19
taxize_,2012-12-04,EDiLD,additions,136
taxize_,2012-10-31,SChamberlain,additions,165
taxize_,2011-06-28,SChamberlain,additions,30
taxize_,2013-01-31,SChamberlain,additions,13
taxize_,2012-10-18,EDiLD,additions,7
taxize_,2011-08-29,cboettig,additions,16
taxize_,2012-12-09,SChamberlain,additions,1
taxize_,2013-01-09,EDiLD,additions,25
taxize_,2012-11-28,EDiLD,additions,14
taxize_,2012-10-22,SChamberlain,additions,87
taxize_,2012-08-28,EDiLD,additions,3
taxize_,2012-10-31,SChamberlain,additions,2
taxize_,2012-08-26,SChamberlain,additions,1
taxize_,2012-10-22,SChamberlain,additions,0
taxize_,2012-10-08,SChamberlain,additions,16
taxize_,2012-12-06,SChamberlain,additions,11
taxize_,2013-01-11,EDiLD,additions,5
taxize_,2012-09-18,SChamberlain,additions,12
taxize_,2011-05-19,SChamberlain,additions,80
taxize_,2012-12-25,EDiLD,additions,3
taxize_,2012-03-24,SChamberlain,additions,10
taxize_,2011-12-08,SChamberlain,additions,15
taxize_,2012-10-13,SChamberlain,additions,0
taxize_,2012-08-27,EDiLD,additions,22
taxize_,2013-01-21,EDiLD,additions,1
taxize_,2012-07-23,SChamberlain,additions,305
taxize_,2012-07-12,SChamberlain,additions,3
taxize_,2013-01-28,SChamberlain,additions,4283
taxize_,2012-11-09,SChamberlain,additions,181
taxize_,2013-01-11,EDiLD,additions,32
taxize_,2012-10-30,SChamberlain,additions,444
taxize_,2012-09-04,EDiLD,additions,1
taxize_,2013-01-09,EDiLD,additions,1
taxize_,2012-12-14,SChamberlain,additions,12
taxize_,2011-09-06,SChamberlain,additions,53
taxize_,2011-05-23,SChamberlain,deletions,94
taxize_,2012-10-19,SChamberlain,deletions,114
taxize_,2012-11-29,EDiLD,deletions,5
taxize_,2013-01-15,EDiLD,deletions,1
taxize_,2013-01-15,EDiLD,deletions,17
taxize_,2012-09-04,EDiLD,deletions,11
taxize_,2013-01-28,EDiLD,deletions,420
taxize_,2012-10-17,SChamberlain,deletions,66
taxize_,2011-08-29,cboettig,deletions,90
taxize_,2012-10-12,SChamberlain,deletions,1909
taxize_,2013-01-14,EDiLD,deletions,3
taxize_,2011-09-02,SChamberlain,deletions,0
taxize_,2013-01-25,SChamberlain,deletions,5
taxize_,2011-09-02,SChamberlain,deletions,0
taxize_,2012-05-03,SChamberlain,deletions,1
taxize_,2012-11-28,EDiLD,deletions,8
taxize_,2012-10-17,EDiLD,deletions,218
taxize_,2012-12-04,EDiLD,deletions,6
taxize_,2012-09-11,SChamberlain,deletions,1
taxize_,2012-09-11,SChamberlain,deletions,118
taxize_,2012-09-11,EDiLD,deletions,2
taxize_,2012-08-29,SChamberlain,deletions,9
taxize_,2013-01-03,SChamberlain,deletions,8
taxize_,2012-10-22,SChamberlain,deletions,66
taxize_,2012-09-01,EDiLD,deletions,5
taxize_,2012-12-25,EDiLD,deletions,0
taxize_,2011-09-30,SChamberlain,deletions,34
taxize_,2012-10-16,SChamberlain,deletions,14
taxize_,2013-01-11,EDiLD,deletions,3
taxize_,2013-01-22,SChamberlain,deletions,8
taxize_,2012-10-16,SChamberlain,deletions,86
taxize_,2012-12-12,EDiLD,deletions,1
taxize_,2012-09-04,EDiLD,deletions,2
taxize_,2013-01-31,SChamberlain,deletions,4
taxize_,2012-11-28,EDiLD,deletions,13
taxize_,2012-09-11,EDiLD,deletions,43
taxize_,2013-01-31,SChamberlain,deletions,27
taxize_,2012-08-31,EDiLD,deletions,4
taxize_,2012-09-04,EDiLD,deletions,0
taxize_,2013-01-11,EDiLD,deletions,0
taxize_,2011-09-11,SChamberlain,deletions,2
taxize_,2011-05-22,SChamberlain,deletions,0
taxize_,2012-12-04,EDiLD,deletions,1
taxize_,2012-09-04,EDiLD,deletions,13
taxize_,2012-08-26,SChamberlain,deletions,0
taxize_,2012-12-25,EDiLD,deletions,7
taxize_,2011-08-29,cboettig,deletions,212
taxize_,2013-01-22,SChamberlain,deletions,0
taxize_,2012-09-04,SChamberlain,deletions,10
taxize_,2012-12-01,SChamberlain,deletions,1
taxize_,2012-10-17,EDiLD,deletions,37
taxize_,2012-12-09,SChamberlain,deletions,0
taxize_,2012-12-07,SChamberlain,deletions,16
taxize_,2013-01-11,EDiLD,deletions,2
taxize_,2013-01-25,SChamberlain,deletions,12
taxize_,2012-12-11,SChamberlain,deletions,0
taxize_,2013-01-22,SChamberlain,deletions,10
taxize_,2012-10-12,SChamberlain,deletions,4
taxize_,2012-05-02,anirvan,deletions,1
taxize_,2012-12-25,EDiLD,deletions,11
taxize_,2011-05-23,SChamberlain,deletions,59
taxize_,2013-02-19,SChamberlain,deletions,48
taxize_,2012-09-18,SChamberlain,deletions,0
taxize_,2012-11-09,SChamberlain,deletions,0
taxize_,2012-10-22,SChamberlain,deletions,11
taxize_,2013-02-23,EDiLD,deletions,25
taxize_,2013-01-22,SChamberlain,deletions,4
taxize_,2012-09-13,SChamberlain,deletions,9
taxize_,2013-01-29,SChamberlain,deletions,10
taxize_,2012-09-10,SChamberlain,deletions,24
taxize_,2011-10-09,SChamberlain,deletions,1
taxize_,2012-10-21,SChamberlain,deletions,374
taxize_,2013-01-19,SChamberlain,deletions,61
taxize_,2013-01-10,SChamberlain,deletions,15
taxize_,2012-09-04,SChamberlain,deletions,2
taxize_,2012-12-20,EDiLD,deletions,1
taxize_,2011-09-26,SChamberlain,deletions,0
taxize_,2012-12-12,EDiLD,deletions,15
taxize_,2012-08-29,SChamberlain,deletions,33
taxize_,2012-10-23,SChamberlain,deletions,12
taxize_,2012-12-16,SChamberlain,deletions,1
taxize_,2011-10-13,SChamberlain,deletions,16
taxize_,2012-11-11,SChamberlain,deletions,4
taxize_,2013-02-23,EDiLD,deletions,39
taxize_,2012-12-12,EDiLD,deletions,1
taxize_,2012-06-26,SChamberlain,deletions,1
taxize_,2013-01-09,EDiLD,deletions,0
taxize_,2012-08-13,SChamberlain,deletions,2
taxize_,2013-02-23,EDiLD,deletions,67
taxize_,2012-08-29,EDiLD,deletions,0
taxize_,2012-10-14,SChamberlain,deletions,9
taxize_,2013-01-11,EDiLD,deletions,1
taxize_,2012-12-02,SChamberlain,deletions,8
taxize_,2013-01-20,SChamberlain,deletions,41
taxize_,2013-01-31,SChamberlain,deletions,413
taxize_,2012-12-02,SChamberlain,deletions,29
taxize_,2012-10-12,SChamberlain,deletions,0
taxize_,2013-01-28,SChamberlain,deletions,384
taxize_,2012-08-26,SChamberlain,deletions,6
taxize_,2012-09-11,EDiLD,deletions,3
taxize_,2011-10-27,SChamberlain,deletions,2
taxize_,2012-09-01,SChamberlain,deletions,27
taxize_,2012-11-28,SChamberlain,deletions,14
taxize_,2013-01-30,SChamberlain,deletions,10
taxize_,2012-09-10,EDiLD,deletions,24
taxize_,2013-01-14,EDiLD,deletions,3
taxize_,2013-02-24,EDiLD,deletions,1
taxize_,2013-02-24,EDiLD,deletions,5
taxize_,2012-10-12,cboettig,deletions,41
taxize_,2012-09-04,EDiLD,deletions,13
taxize_,2013-01-09,EDiLD,deletions,2
taxize_,2012-12-06,SChamberlain,deletions,8
taxize_,2012-09-04,EDiLD,deletions,17
taxize_,2013-01-19,EDiLD,deletions,7
taxize_,2012-10-17,EDiLD,deletions,2
taxize_,2012-09-04,EDiLD,deletions,4
taxize_,2012-08-27,EDiLD,deletions,9
taxize_,2012-12-12,SChamberlain,deletions,2
taxize_,2012-09-04,EDiLD,deletions,0
taxize_,2012-07-15,SChamberlain,deletions,24
taxize_,2013-01-09,EDiLD,deletions,3
taxize_,2011-11-01,SChamberlain,deletions,0
taxize_,2012-07-11,SChamberlain,deletions,1
taxize_,2013-01-15,EDiLD,deletions,3
taxize_,2012-03-25,SChamberlain,deletions,0
taxize_,2013-01-31,SChamberlain,deletions,14
taxize_,2013-01-03,SChamberlain,deletions,48
taxize_,2013-01-29,SChamberlain,deletions,1374
taxize_,2012-11-28,EDiLD,deletions,2
taxize_,2011-05-23,SChamberlain,deletions,10
taxize_,2013-02-24,EDiLD,deletions,4
taxize_,2012-12-09,SChamberlain,deletions,16
taxize_,2012-10-22,EDiLD,deletions,1
taxize_,2011-06-03,SChamberlain,deletions,0
taxize_,2012-10-17,EDiLD,deletions,0
taxize_,2012-10-18,SChamberlain,deletions,173
taxize_,2011-05-19,SChamberlain,deletions,0
taxize_,2011-12-31,SChamberlain,deletions,1
taxize_,2012-09-01,EDiLD,deletions,25
taxize_,2013-01-09,EDiLD,deletions,2
taxize_,2012-12-09,SChamberlain,deletions,17
taxize_,2012-08-30,EDiLD,deletions,1
taxize_,2012-12-25,EDiLD,deletions,33
taxize_,2011-08-27,cboettig,deletions,14
taxize_,2012-08-26,SChamberlain,deletions,63
taxize_,2013-01-11,EDiLD,deletions,26
taxize_,2013-01-15,EDiLD,deletions,8
taxize_,2012-09-11,SChamberlain,deletions,21
taxize_,2012-12-20,EDiLD,deletions,1
taxize_,2013-01-28,EDiLD,deletions,420
taxize_,2011-12-31,SChamberlain,deletions,1
taxize_,2012-09-11,EDiLD,deletions,5
taxize_,2012-10-30,SChamberlain,deletions,0
taxize_,2012-10-16,SChamberlain,deletions,5
taxize_,2013-01-19,EDiLD,deletions,12
taxize_,2013-01-15,EDiLD,deletions,3
taxize_,2012-10-19,SChamberlain,deletions,508
taxize_,2012-10-08,SChamberlain,deletions,7
taxize_,2012-09-11,EDiLD,deletions,21
taxize_,2012-09-10,EDiLD,deletions,1
taxize_,2012-08-29,SChamberlain,deletions,1
taxize_,2012-07-12,SChamberlain,deletions,16
taxize_,2012-09-10,EDiLD,deletions,0
taxize_,2012-10-17,EDiLD,deletions,19
taxize_,2012-10-18,SChamberlain,deletions,14
taxize_,2012-12-16,SChamberlain,deletions,144
taxize_,2013-01-11,EDiLD,deletions,1
taxize_,2011-05-19,SChamberlain,deletions,0
taxize_,2012-10-17,EDiLD,deletions,4
taxize_,2013-01-14,EDiLD,deletions,6
taxize_,2012-12-07,SChamberlain,deletions,2
taxize_,2013-02-19,SChamberlain,deletions,11
taxize_,2013-01-31,SChamberlain,deletions,4
taxize_,2012-09-01,EDiLD,deletions,1
taxize_,2012-12-25,EDiLD,deletions,0
taxize_,2013-01-11,EDiLD,deletions,0
taxize_,2013-01-11,EDiLD,deletions,0
taxize_,2012-03-23,SChamberlain,deletions,25
taxize_,2012-10-30,SChamberlain,deletions,0
taxize_,2012-09-11,EDiLD,deletions,120
taxize_,2012-12-04,EDiLD,deletions,0
taxize_,2012-09-04,SChamberlain,deletions,0
taxize_,2012-09-05,SChamberlain,deletions,16
taxize_,2012-12-04,EDiLD,deletions,0
taxize_,2012-08-31,EDiLD,deletions,1
taxize_,2012-12-04,EDiLD,deletions,0
taxize_,2012-06-26,SChamberlain,deletions,34
taxize_,2012-12-02,SChamberlain,deletions,129
taxize_,2012-10-17,EDiLD,deletions,2
taxize_,2012-12-25,EDiLD,deletions,0
taxize_,2012-12-25,EDiLD,deletions,4
taxize_,2012-10-17,EDiLD,deletions,3
taxize_,2012-12-04,SChamberlain,deletions,17
taxize_,2011-05-23,SChamberlain,deletions,90
taxize_,2012-12-25,EDiLD,deletions,3
taxize_,2013-02-19,SChamberlain,deletions,18
taxize_,2012-12-01,SChamberlain,deletions,0
taxize_,2011-10-13,SChamberlain,deletions,33
taxize_,2013-01-11,EDiLD,deletions,16
taxize_,2012-09-01,SChamberlain,deletions,27
taxize_,2012-09-01,SChamberlain,deletions,2
taxize_,2012-09-04,EDiLD,deletions,4
taxize_,2011-12-31,SChamberlain,deletions,209
taxize_,2012-10-18,SChamberlain,deletions,90
taxize_,2012-09-29,SChamberlain,deletions,11
taxize_,2013-01-19,EDiLD,deletions,9
taxize_,2012-10-23,SChamberlain,deletions,732
taxize_,2011-08-27,cboettig,deletions,4
taxize_,2012-12-12,whoknowshit,deletions,1
taxize_,2013-01-21,EDiLD,deletions,2
taxize_,2013-02-23,EDiLD,deletions,1
taxize_,2013-01-03,SChamberlain,deletions,11
taxize_,2012-10-18,SChamberlain,deletions,14
taxize_,2012-09-01,SChamberlain,deletions,24
taxize_,2012-12-07,SChamberlain,deletions,103
taxize_,2012-09-04,EDiLD,deletions,2
taxize_,2012-09-04,SChamberlain,deletions,22
taxize_,2012-10-31,SChamberlain,deletions,51
taxize_,2012-09-04,EDiLD,deletions,1
taxize_,2013-02-24,EDiLD,deletions,10
taxize_,2013-01-30,SChamberlain,deletions,60
taxize_,2013-02-12,SChamberlain,deletions,15
taxize_,2012-12-07,SChamberlain,deletions,0
taxize_,2012-09-15,SChamberlain,deletions,1
taxize_,2012-07-21,SChamberlain,deletions,36
taxize_,2012-11-28,EDiLD,deletions,2
taxize_,2013-01-11,EDiLD,deletions,16
taxize_,2013-01-15,EDiLD,deletions,0
taxize_,2012-09-11,EDiLD,deletions,0
taxize_,2013-02-23,EDiLD,deletions,17
taxize_,2012-10-17,EDiLD,deletions,6
taxize_,2012-12-25,EDiLD,deletions,0
taxize_,2012-09-11,EDiLD,deletions,45
taxize_,2011-10-13,SChamberlain,deletions,11
taxize_,2012-03-24,SChamberlain,deletions,9
taxize_,2013-02-04,SChamberlain,deletions,0
taxize_,2011-06-07,SChamberlain,deletions,0
taxize_,2013-01-30,SChamberlain,deletions,1429
taxize_,2013-01-03,SChamberlain,deletions,15
taxize_,2012-12-12,EDiLD,deletions,10
taxize_,2012-10-17,EDiLD,deletions,5
taxize_,2012-03-23,SChamberlain,deletions,8
taxize_,2011-05-23,SChamberlain,deletions,0
taxize_,2013-01-31,SChamberlain,deletions,32
taxize_,2013-02-23,EDiLD,deletions,17
taxize_,2013-01-19,EDiLD,deletions,9
taxize_,2012-08-08,SChamberlain,deletions,0
taxize_,2012-10-30,SChamberlain,deletions,0
taxize_,2011-06-28,SChamberlain,deletions,1
taxize_,2011-09-11,SChamberlain,deletions,18
taxize_,2012-10-31,SChamberlain,deletions,7
taxize_,2012-12-12,EDiLD,deletions,13
taxize_,2011-06-03,SChamberlain,deletions,59
taxize_,2012-10-22,EDiLD,deletions,3
taxize_,2013-01-11,EDiLD,deletions,3
taxize_,2012-12-02,SChamberlain,deletions,115
taxize_,2012-09-07,SChamberlain,deletions,1
taxize_,2011-06-15,SChamberlain,deletions,0
taxize_,2011-06-27,SChamberlain,deletions,2
taxize_,2013-02-24,EDiLD,deletions,10
taxize_,2012-10-22,EDiLD,deletions,2
taxize_,2012-12-25,EDiLD,deletions,4
taxize_,2013-01-09,EDiLD,deletions,3
taxize_,2012-12-25,EDiLD,deletions,0
taxize_,2012-09-04,EDiLD,deletions,1
taxize_,2012-10-22,EDiLD,deletions,1
taxize_,2012-12-07,SChamberlain,deletions,336
taxize_,2012-09-13,EDiLD,deletions,9
taxize_,2012-04-30,SChamberlain,deletions,21
taxize_,2012-12-09,SChamberlain,deletions,4
taxize_,2012-12-12,EDiLD,deletions,0
taxize_,2012-09-11,EDiLD,deletions,1
taxize_,2012-11-29,EDiLD,deletions,5
taxize_,2013-01-31,SChamberlain,deletions,421
taxize_,2012-06-26,SChamberlain,deletions,0
taxize_,2013-01-09,EDiLD,deletions,14
taxize_,2012-08-29,SChamberlain,deletions,2
taxize_,2012-10-16,SChamberlain,deletions,38
taxize_,2013-01-11,EDiLD,deletions,29
taxize_,2013-02-23,EDiLD,deletions,18
taxize_,2012-10-17,EDiLD,deletions,6
taxize_,2012-09-11,EDiLD,deletions,57
taxize_,2013-01-09,EDiLD,deletions,0
taxize_,2012-08-28,EDiLD,deletions,2
taxize_,2013-01-11,EDiLD,deletions,1
taxize_,2013-01-09,EDiLD,deletions,0
taxize_,2012-10-22,SChamberlain,deletions,4
taxize_,2012-09-04,EDiLD,deletions,63
taxize_,2012-12-04,EDiLD,deletions,0
taxize_,2012-10-17,EDiLD,deletions,5
taxize_,2013-01-19,EDiLD,deletions,7
taxize_,2013-01-11,EDiLD,deletions,0
taxize_,2012-07-12,SChamberlain,deletions,1
taxize_,2013-01-11,EDiLD,deletions,9
taxize_,2012-08-29,EDiLD,deletions,20
taxize_,2013-01-11,EDiLD,deletions,0
taxize_,2012-12-12,EDiLD,deletions,34
taxize_,2013-01-29,SChamberlain,deletions,8
taxize_,2012-09-11,SChamberlain,deletions,1
taxize_,2012-12-04,EDiLD,deletions,6
taxize_,2012-10-31,SChamberlain,deletions,9
taxize_,2011-06-28,SChamberlain,deletions,0
